Student_ID,Student_Name,Age,Gender,Department,Attendance_Rate,CA_Score,MidSem_Score,Prev_CGPA,Study_Hours_Week
STU/P/2022/06893,Ngozi Alayemi,28,Female,Pharmacy,72.4,19.1,7.1,2.57,9.6
STU/CS/2020/06894,Precious Mbah,24,Female,Computer Science,100,29.1,18.9,4.57,26.2
STU/MC/2022/06895,Luke Oladele,26,Male,Mass Communication,79.3,21.5,13.5,3.18,13.5
STU/AS/2019/06896,Adaora Banjo,23,Female,Agricultural Science,44.7,13.2,4.3,1.63,4.4
STU/EE/2024/06897,Peter Adeyemi,20,Male,Electrical Engineering,51.7,20.3,15.6,3.11,9.5
STU/M/2019/06898,Nkechi Olawal,18,Female,Microbiology,98.1,28.6,20,3.81,28.9
STU/A/2019/06899,Aminu Oduola,18,Male,Architecture,71.2,22.2,14,3.84,24.3
STU/L/2023/06900,Regina Olawal,16,Female,Law,65.5,2.1,14.7,2.28,10.4
STU/MC/2023/06901,Wole Muhammed,26,Male,Mass Communication,67.7,17.7,13.5,2.64,9.9
STU/CE/2021/06902,Felix Oduola,17,Male,Civil Engineering,100,25.2,20,4.74,26.8
STU/L/2020/06903,Uloma Saidu,18,Female,Law,64.5,19.9,15.5,3.75,28.5
STU/CE/2022/06904,Peace Damilola,21,Female,Civil Engineering,79.8,24.7,12.9,3.26,14.3
STU/M/2020/06905,Chibundu Oladele,22,Male,Medicine,66.6,6.6,4.5,1.61,9.6
STU/B/2022/06906,Segun Mbah,16,Male,Biochemistry,92.5,20,12.8,3.92,24.9
STU/P/2022/06907,Ronke Olagunju,25,Female,Pharmacy,100,14,16.7,3.7,17.6
STU/B/2019/06908,Tunde Dada,19,Male,Biochemistry,86,22.6,12.7,3.27,20.2
STU/L/2023/06909,Rebecca Okoro,22,Female,Law,50.1,7,7.6,1.31,13.3
STU/M/2020/06910,Adanna Ismail,30,Female,Mathematics,60,17.1,7.4,2.74,8.3
STU/ME/2019/06911,Hope Olapade,27,Female,Mechanical Engineering,81.9,12,6.6,1.62,5.5
STU/CE/2024/06912,Josephine Lawal,22,Female,Civil Engineering,67.4,25,20,4.5,29.5
STU/ME/2021/06913,Susan Olaleye,26,Female,Mechanical Engineering,78.9,19.3,13.9,2.96,11.8
STU/A/2024/06914,Nnamdi Odum,18,Male,Architecture,73.2,23.7,15.5,3.62,22.9
STU/MC/2022/06915,Ahmed Olalekan,30,Male,Mass Communication,100,17.3,15,2.81,15.7
STU/M/2019/06916,Tola Fatoki,30,Female,Mathematics,63.5,26.1,10.9,3.47,19.5
STU/P/2019/06917,Uju Afolabi,28,Female,Physics,67.2,24.5,11.2,2.8,17.7
STU/B/2023/06918,Rebecca Fasanya,28,Female,Biochemistry,87.4,20,16.2,2.36,12
STU/M/2021/06919,Mercy Okoro,19,Female,Microbiology,83,28.6,17.2,3.45,22.4
STU/AS/2020/06920,Gbenga Alayo,21,Male,Agricultural Science,94.2,25.9,17.2,4.4,23.4
STU/M/2019/06921,Elizabeth Maikudi,25,Female,Mathematics,67.8,16.6,15.8,2.67,15.4
STU/B/2022/06922,Rachel Olatunji,23,Female,Biochemistry,54.4,16.1,13.2,2.65,12.6
STU/ME/2022/06923,Raliya Oladoja,30,Female,Mechanical Engineering,45.6,12.3,7.5,1.27,11.4
STU/CE/2019/06924,Fatima Unachukwu,23,Female,Civil Engineering,67.2,20,10.1,2.1,9.9
STU/N/2024/06925,Abigail Biobaku,19,Female,Nursing,49.7,12.1,11.2,1.72,13.4
STU/P/2021/06926,Nike Obi,27,Female,Pharmacy,65,12.3,7,2.3,11.9
STU/CS/2023/06927,Abiodun Olapade,25,Female,Computer Science,60,12.8,16.3,4.08,19.3
STU/P/2024/06928,Shade Balogun,21,Female,Physics,21.2,7.5,7.8,1.25,1
STU/B/2020/06929,Yusuf Shuaibu,19,Male,Biochemistry,83.2,25.6,14.5,2.92,17.8
STU/CE/2019/06930,Nkechi Olalekan,23,Female,Civil Engineering,42.6,15.3,2.8,1.7,18
STU/ME/2019/06931,Femi Olanike,21,Male,Mechanical Engineering,77.3,14.8,14.2,3.24,17.5
STU/CE/2024/06932,Catherine Adeyemi,22,Female,Chemical Engineering,90.8,22.4,12.9,3.54,12.3
STU/AS/2019/06933,Chinyere Fatoki,28,Female,Agricultural Science,56.5,22.6,14.5,3.63,19.4
STU/CE/2024/06934,Idris Adesanya,16,Male,Civil Engineering,77.8,21,19.7,2.66,19.1
STU/E/2023/06935,Safiya Shehu,16,Female,Economics,75.4,22.7,14.3,3.67,19.8
STU/P/2020/06936,Chizaram Muhammed,27,Male,Pharmacy,46.6,8.7,9.7,1.65,9.8
STU/S/2021/06937,Rebecca Chukwu,22,Female,Statistics,70,16.9,11,2.89,19
STU/B/2020/06938,Uchenna Akintoye,27,Male,Biochemistry,98.2,29.4,19.4,4.17,35.1
STU/EE/2022/06939,Susan Yakubu,26,Female,Electrical Engineering,78,16.8,6.2,2.26,11.7
STU/E/2020/06940,Joke Nwosu,25,Female,Economics,88.4,17.8,17.8,4.05,27.5
STU/MC/2020/06941,Onyekachi Olayanwo,20,Male,Mass Communication,100,27.8,19.1,4.05,26.3
STU/B/2024/06942,John Ogunleye,17,Male,Biochemistry,45.7,5.1,4.4,1.01,1
STU/P/2022/06943,Leah Jibrin,21,Female,Pharmacy,95,18.6,15.1,3.78,38.2
STU/CE/2024/06944,Tobi Okeke,17,Male,Civil Engineering,66.9,20,14.7,2.64,18.5
STU/S/2024/06945,Mercy Shuaibu,28,Female,Statistics,52.2,13.2,12.3,2.49,16.2
STU/MC/2024/06946,Aisha Akinola,28,Female,Mass Communication,52.2,18.2,8.1,2.24,7.5
STU/P/2021/06947,Ebuka Dada,17,Male,Physics,53.1,3.8,12.1,2.43,20.3
STU/ME/2022/06948,Nnamdi Nze,27,Male,Mechanical Engineering,100,20.4,13.3,3.5,26.7
STU/S/2021/06949,Nike Fatoye,26,Female,Statistics,87.7,25.4,19.8,4.59,17.9
STU/B/2023/06950,Victor Adesanya,23,Male,Biochemistry,58.2,23.2,15.3,3.89,27.6
STU/CE/2024/06951,Oluwatosin Zannah,25,Female,Chemical Engineering,81.3,28.5,18.5,4.98,31.7
STU/EE/2022/06952,Regina Opara,29,Female,Electrical Engineering,100,21.3,14.9,3.38,31
STU/B/2020/06953,Lanre Nwosu,29,Male,Biochemistry,60.9,21.3,15.5,3.03,25.5
STU/CE/2024/06954,Oluwatobi Shuaibu,23,Female,Chemical Engineering,93.2,24.2,14.3,3.62,22.6
STU/AS/2023/06955,Adanna Olamosu,30,Female,Agricultural Science,90.3,22.3,13.9,2.42,13.3
STU/M/2019/06956,Bello Ismail,19,Male,Mathematics,95.6,29.2,16.2,3.88,31.7
STU/M/2023/06957,Hauwa Olalekan,19,Female,Microbiology,97.2,27.8,19.9,3.96,19.4
STU/CS/2024/06958,Felix Ismail,17,Male,Computer Science,25.3,6.6,6.8,1.2,3.8
STU/S/2021/06959,Chukwuemeka Ukwu,26,Male,Statistics,70.5,16.2,13.8,2.95,12.8
STU/L/2019/06960,Akunna Olawoye,22,Female,Law,88.3,21.3,20,4.29,20.5
STU/A/2024/06961,Fatima Alayanwa,25,Female,Accounting,100,25.4,15.9,3.07,10
STU/CS/2023/06962,Suleiman Adebisi,29,Male,Computer Science,100,21.4,20,3.95,27.7
STU/AS/2022/06963,Aisha Alayi,19,Female,Agricultural Science,69.5,10.7,13.7,3.12,22
STU/N/2020/06964,Jide Olanubi,25,Male,Nursing,63.2,10.5,10.7,2.05,6.7
STU/AS/2022/06965,Ogechi Amadi,22,Female,Agricultural Science,47.9,8.3,4.2,1.03,10.4
STU/ME/2022/06966,Donald Unachukwu,27,Male,Mechanical Engineering,41.7,11.4,13.9,1.6,21
STU/A/2024/06967,Emeka Oduola,21,Male,Architecture,100,30,17.8,4.87,22.9
STU/S/2024/06968,Tobi Umeh,28,Male,Statistics,36.1,12.4,7.6,1.52,16.1
STU/CS/2019/06969,Ogechi Akintoye,16,Female,Computer Science,35.1,5.8,10.1,1.95,5.1
STU/M/2019/06970,Blessing Akinwale,24,Female,Medicine,72.4,14.5,11,2.28,17.9
STU/B/2023/06971,Aina Nuhu,16,Female,Biochemistry,74.6,19.1,14,3.25,17.5
STU/M/2021/06972,Nnenna Mohammed,30,Female,Microbiology,70.6,24,20,3.71,22.7
STU/A/2023/06973,Precious Ogunmola,26,Female,Architecture,92.6,25.1,19.2,3.56,24.5
STU/A/2023/06974,Danladi Nwankwo,17,Male,Architecture,37.9,7.5,7.2,1.7,14.8
STU/CE/2019/06975,Chibueze Banjo,24,Male,Civil Engineering,55.3,5,3.5,1.23,2.8
STU/S/2023/06976,Sadiq Damilola,16,Male,Statistics,31.9,17.7,6.7,1.8,17.7
STU/N/2019/06977,Emmanuel Fatoki,30,Male,Nursing,70.8,12,11.1,2.99,19.2
STU/S/2020/06978,Bose Olayemi,19,Female,Statistics,62.1,20.4,16.3,4.51,28.2
STU/M/2019/06979,Chidera Kadiri,19,Male,Mathematics,37.7,19.1,8,1.75,15.8
STU/L/2023/06980,Abigail Nwosu,25,Female,Law,35,9.9,6.7,1.33,7.8
STU/M/2019/06981,Hope Afor,27,Female,Mathematics,74.1,23.8,13.4,4.21,27
STU/MC/2024/06982,Peace Olayiwola,26,Female,Mass Communication,72.2,14.4,3,1.85,11.6
STU/A/2024/06983,Peter Ukwu,21,Male,Accounting,36.1,3.3,5.1,1.26,15.6
STU/S/2019/06984,Hadiza Ihejirika,16,Female,Statistics,53.7,14,12.5,2.37,16.6
STU/A/2021/06985,Tijani Ogunwale,25,Male,Architecture,44.3,17.1,4.8,2.46,10.7
STU/S/2022/06986,Henry Olanipekun,28,Male,Statistics,91.9,19.8,16.5,4.37,34.3
STU/CE/2022/06987,Catherine Opara,26,Female,Chemical Engineering,81.6,28.7,19.5,4.12,26.9
STU/A/2024/06988,Adebayo Oladoja,30,Male,Architecture,100,22.3,18.7,4.84,40
STU/CE/2019/06989,Daniel Zannah,29,Male,Chemical Engineering,77.4,17.2,13,2.62,18.4
STU/P/2024/06990,Biodun Banjo,30,Male,Pharmacy,61.6,11.3,14.8,2.5,15.6
STU/MC/2022/06991,Rebecca Yusuf,18,Female,Mass Communication,86.5,15.2,15.5,2.63,14.3
STU/A/2019/06992,Francis Ogunmola,20,Male,Architecture,100,30,13.8,4.45,25
STU/P/2019/06993,Biodun Olatunji,23,Male,Physics,100,30,14.1,4.83,32.7
STU/A/2021/06994,Ayo Alade,20,Male,Architecture,67.8,25.9,17.3,3.77,21.6
STU/BA/2021/06995,Titi Ugwu,27,Female,Business Administration,50.2,0.8,9.4,1.23,6
STU/CE/2020/06996,Usman Olalekan,16,Male,Civil Engineering,99.6,20.3,16.4,3.83,18.3
STU/E/2021/06997,Faith Alayemi,16,Female,Economics,39.3,10.2,12,1.41,2.6
STU/BA/2024/06998,Wole Okeke,25,Male,Business Administration,52.1,8.4,10.9,2.31,15.2
STU/S/2021/06999,James Afor,29,Male,Statistics,61.7,17.6,14.5,2.32,12.5
STU/B/2022/07000,Abigail Odunbaku,21,Female,Biochemistry,100,24.2,20,4.75,29.4
STU/M/2020/07001,Nuhu Odunbaku,20,Male,Medicine,46.7,12.1,2.4,1.29,9.9
STU/M/2020/07002,Ahmed Olayode,16,Male,Medicine,60.4,21.6,13.8,2.94,18.1
STU/P/2021/07003,Precious Ogbu,19,Female,Pharmacy,100,29,20,3.9,24.5
STU/M/2023/07004,Chizaram Okeke,18,Male,Mathematics,68.2,17.6,16.5,2.84,15.6
STU/AS/2020/07005,Obiageli Dawodu,16,Female,Agricultural Science,100,30,20,4.95,25.4
STU/S/2023/07006,Sola Musa,28,Male,Statistics,74.8,29.1,16.9,3.68,12.6
STU/EE/2021/07007,Sadiq Agu,16,Male,Electrical Engineering,87.7,30,20,4.77,27.1
STU/ME/2022/07008,Adaora Olamosu,19,Female,Mechanical Engineering,49.9,17.3,11.6,1.67,9.5
STU/CS/2021/07009,Sola Olaniran,18,Male,Computer Science,72.3,15,12.5,2.82,5.3
STU/B/2021/07010,Kelechi Nwachukwu,17,Male,Biochemistry,50.1,11.8,11.6,1.02,8.9
STU/P/2020/07011,Miriam Mbah,27,Female,Physics,74.1,10.1,10.5,1.96,9.6
STU/L/2021/07012,Matthew Olapade,24,Male,Law,41.8,3.9,5.8,1.44,15.3
STU/M/2024/07013,Akunna Alawode,25,Female,Mathematics,54.3,21.5,13.5,3.53,21.2
STU/E/2022/07014,Abiodun Dada,27,Female,Economics,88.7,26,18.3,3.89,21.9
STU/BA/2020/07015,Yakubu Saidu,17,Male,Business Administration,64.7,20.6,19.8,3.64,21.5
STU/CE/2022/07016,Adanna Olawal,28,Female,Chemical Engineering,39.6,16,4.9,2.06,12
STU/A/2022/07017,Susan Adebisi,26,Female,Accounting,56.2,12.2,10.3,1.97,13.1
STU/A/2020/07018,Abdullahi Ukwu,21,Male,Accounting,100,26,12.5,4.12,25.6
STU/CE/2020/07019,Oluwatobi Nwachukwu,24,Female,Chemical Engineering,75.6,21.2,14.1,3.39,28
STU/A/2023/07020,Leah Balogun,27,Female,Architecture,47.7,10.4,10,1.77,16
STU/EE/2019/07021,Adaeze Aladesanmi,30,Female,Electrical Engineering,42,12.9,15.7,2.44,16
STU/L/2022/07022,Dele Olanubi,28,Male,Law,76.1,13.3,13.7,2.3,18.8
STU/M/2020/07023,Lanre Olanike,16,Male,Mathematics,83.1,25,16.4,4.13,21.1
STU/B/2024/07024,Ogechi Balogun,22,Female,Biochemistry,77.9,22.5,13.2,2.59,11.4
STU/MC/2021/07025,Theresa Ogbu,28,Female,Mass Communication,84.8,22.7,17.5,4.22,22.7
STU/M/2024/07026,Kabir Olayanwo,21,Male,Microbiology,42.3,11.9,11.9,1.91,12.1
STU/CE/2021/07027,Titi Oladiran,22,Female,Chemical Engineering,99.1,30,17.3,4.18,21.8
STU/MC/2023/07028,Emmanuel Adebisi,17,Male,Mass Communication,22.1,4.9,11,1.02,1
STU/ME/2024/07029,Oluwatobi Olanipekun,25,Female,Mechanical Engineering,84.8,17.5,8.6,3.39,25.9
STU/BA/2019/07030,Oluwaseun Alao,28,Female,Business Administration,100,19.4,14.7,3.93,18.8
STU/B/2024/07031,Hope Umeora,29,Female,Biochemistry,92.1,21.5,13.1,3.71,27.3
STU/A/2023/07032,Innocent Olanike,17,Male,Accounting,100,25.3,14.8,4.84,31.3
STU/EE/2023/07033,Abdullahi Bashorun,26,Male,Electrical Engineering,100,28.6,20,4.96,19.8
STU/P/2020/07034,Ngozi Alayemi,29,Female,Physics,81.5,27.1,19.8,4.18,27.3
STU/S/2019/07035,Bello Lawal,18,Male,Statistics,41.6,18.8,10.9,2.98,24.2
STU/M/2021/07036,Felix Fatoye,16,Male,Medicine,62.7,19.5,14.5,2.9,16.9
STU/N/2024/07037,Ngozi Agu,25,Female,Nursing,50.4,14.2,9.9,1.84,10
STU/CE/2022/07038,Rose Olayemi,16,Female,Chemical Engineering,48,4.6,4.6,1.3,15.5
STU/MC/2019/07039,Kelechi Olalekan,22,Male,Mass Communication,66.8,30,15.8,4.78,29.2
STU/CE/2020/07040,Rebecca Nuhu,17,Female,Civil Engineering,52.1,7.5,4.2,1.34,1
STU/N/2021/07041,Idris Akinwale,24,Male,Nursing,83.6,30,20,4.59,31.2
STU/S/2021/07042,Ogechukwu Ogundele,29,Female,Statistics,33,4,8,1.02,5.9
STU/P/2021/07043,Hauwa Odum,28,Female,Pharmacy,63.1,15.2,3.8,2.15,12.9
STU/A/2024/07044,Chinwe Adewale,18,Female,Architecture,61.2,24.7,17.5,3.48,23.6
STU/A/2024/07045,Ebuka Olamosu,20,Male,Architecture,68.7,21,15.1,3.63,21.6
STU/N/2020/07046,Naomi Adebisi,16,Female,Nursing,97.2,30,20,4.78,25.9
STU/A/2023/07047,Leah Lawal,24,Female,Accounting,87.1,24.1,15,4.77,33.1
STU/M/2024/07048,Ade Ogunwale,29,Male,Mathematics,47.9,22.7,14.9,3.45,18.5
STU/A/2023/07049,Susan Issa,19,Female,Accounting,52.4,18.6,14.4,2.84,20.5
STU/BA/2022/07050,Chimamanda Adeyemi,17,Male,Business Administration,44.3,12.9,8.4,1.39,7.7
STU/P/2019/07051,Chukwuemeka Olayode,20,Male,Physics,67.6,5.2,0.8,1.03,6.1
STU/AS/2022/07052,Gbenga Agu,17,Male,Agricultural Science,65.2,9.7,11.2,2.08,11
STU/MC/2023/07053,Nnamdi Olaniran,28,Male,Mass Communication,87.2,25.9,20,4.37,23.6
STU/M/2023/07054,Damilola Agu,25,Male,Microbiology,90.8,30,19.1,4.93,32.5
STU/BA/2020/07055,Falmata Olanipekun,22,Female,Business Administration,63.2,9.6,5.3,1.29,5.8
STU/CS/2022/07056,Biodun Akindele,29,Male,Computer Science,71.9,23.7,20,3.74,20.9
STU/ME/2020/07057,Emeka Ogunsola,30,Male,Mechanical Engineering,85.3,26.3,15.5,4.95,30.1
STU/EE/2023/07058,Yetunde Dawodu,24,Female,Electrical Engineering,58,25.6,13.5,2.69,12.8
STU/B/2020/07059,Uche Oduola,20,Male,Biochemistry,71.8,27.9,13.1,4.27,23.8
STU/A/2020/07060,Idris Ihejirika,26,Male,Accounting,35.1,14.6,12.7,1.84,6.7
STU/P/2021/07061,Kemi Olaleye,16,Female,Pharmacy,52.3,17.7,4.3,1.82,1
STU/M/2024/07062,Miriam Olayinka,26,Female,Mathematics,48.1,10.6,8.5,1.4,1
STU/CE/2020/07063,Nike Balogun,29,Female,Civil Engineering,75.7,12.8,20,2.65,18.7
STU/A/2020/07064,Sola Fatoye,28,Male,Architecture,67.8,27,10.2,3.84,22.2
STU/EE/2024/07065,Leah Nuhu,26,Female,Electrical Engineering,52.1,7,2.8,1.37,1
STU/A/2022/07066,Musa Odunbaku,23,Male,Accounting,60.3,22.7,6.3,2.96,22.7
STU/E/2023/07067,Ayo Adesanya,30,Male,Economics,23,11.5,6,1.39,8.7
STU/P/2023/07068,Hassan Biobaku,23,Male,Pharmacy,71.3,17.4,16.1,3.4,21.5
STU/CE/2023/07069,Abigail Alayanwa,29,Female,Civil Engineering,94.9,30,18.9,4.59,24.7
STU/P/2020/07070,Ahmed Nwankwo,20,Male,Pharmacy,63.2,27.8,14.3,3.46,19.8
STU/ME/2019/07071,Ramatu Akintunde,22,Female,Mechanical Engineering,100,19.6,15,4.12,24.5
STU/S/2022/07072,Michael Olayiwola,18,Male,Statistics,98.8,28.7,15.7,3.98,26.4
STU/P/2020/07073,Ifeanyi Afolabi,21,Male,Pharmacy,10,3.4,12.9,2.15,19.7
STU/CE/2020/07074,Rotimi Fasanya,16,Male,Civil Engineering,56.8,7.3,10.9,1.98,11.7
STU/E/2022/07075,Donald Ismail,28,Male,Economics,37.1,10.2,9.2,1.87,15
STU/S/2020/07076,Adanna Umeh,24,Female,Statistics,50.2,14.4,16,1.55,16.9
STU/L/2020/07077,Sade Ibrahim,20,Female,Law,72.4,15.8,2.8,1.93,3.5
STU/N/2024/07078,Bisi Akintoye,19,Male,Nursing,72.2,28.5,17.9,4.81,29.8
STU/BA/2020/07079,Niyi Olamosu,27,Male,Business Administration,60.5,9.2,6.9,1.58,4.8
STU/CE/2024/07080,Ifeoma Olawal,19,Female,Civil Engineering,31.5,10.6,9.7,1.91,12.8
STU/M/2023/07081,Shehu Akintoye,19,Male,Mathematics,89.3,29.9,17,4.42,27.1
STU/E/2019/07082,Joshua Zannah,25,Male,Economics,62.2,14.4,10.7,1.57,2.4
STU/L/2024/07083,Sadiq Idris,30,Male,Law,75.9,22.2,10.6,3.41,17.1
STU/CE/2020/07084,Amaka Ogunsanya,20,Female,Civil Engineering,94,26.2,15.6,3.87,17.7
STU/P/2024/07085,Bose Olaniran,24,Female,Pharmacy,66.9,20.2,13.7,3.24,18
STU/A/2019/07086,Abubakar Okafor,20,Male,Accounting,100,25,20,4.57,23.2
STU/BA/2022/07087,Donald Umeora,26,Male,Business Administration,87,22,17,3.77,26.6
STU/P/2019/07088,Garba Ogbu,20,Male,Physics,100,25,15.9,4.03,26.7
STU/EE/2023/07089,Jide Mbah,26,Male,Electrical Engineering,65.7,22.9,16.3,3.68,15.7
STU/A/2023/07090,Matthew Akindele,24,Male,Architecture,94.5,30,18.9,4.6,28.7
STU/CE/2023/07091,Peace Eze,29,Female,Civil Engineering,47.8,12.5,10,1.8,17.3
STU/L/2023/07092,Haruna Olayinka,30,Male,Law,84.1,25.7,17.3,3.41,20.9
STU/P/2020/07093,James Okoro,20,Male,Pharmacy,100,26.8,15.8,4.62,28.3
STU/BA/2022/07094,Faith Umeora,29,Female,Business Administration,88.2,25.6,17.9,3.59,17.8
STU/MC/2021/07095,Ronke Ogbu,21,Female,Mass Communication,43.9,16.5,11,3.08,8.3
STU/M/2022/07096,Babatunde Obi,26,Male,Microbiology,41.6,15.2,9.7,1.82,10.5
STU/M/2019/07097,Oluwabunmi Olawal,16,Female,Mathematics,100,24,14.8,4.03,33
STU/B/2020/07098,Nike Olaniran,18,Female,Biochemistry,58.7,11.5,10.4,1.36,4.1
STU/E/2024/07099,Chinwe Olatunji,19,Male,Economics,65.8,12.9,3.9,2.03,12
STU/P/2020/07100,Ramatu Obi,26,Female,Pharmacy,94.5,30,20,4.85,37.2
STU/N/2023/07101,Sadiq Agu,27,Male,Nursing,40.6,18.6,5.6,1.43,10.2
STU/BA/2021/07102,Chinwe Akinwumi,21,Female,Business Administration,57.1,21.2,16.9,3.5,18.6
STU/L/2022/07103,Comfort Akinola,20,Female,Law,68.7,9.4,6.7,2.43,19.4
STU/BA/2022/07104,Lanre Zannah,16,Male,Business Administration,48.9,19,12.5,3.06,20.6
STU/M/2019/07105,Peace Olanipekun,18,Female,Mathematics,86.8,19.8,16.1,4.42,13.8
STU/M/2024/07106,Mercy Oladiran,23,Female,Medicine,74.8,19.1,7.5,2.69,20.7
STU/M/2024/07107,Goodluck Olanipekun,17,Male,Microbiology,67.9,18.9,12.5,2.65,4.2
STU/M/2023/07108,Nnenna Issa,19,Female,Microbiology,73.6,16.4,14.5,3.19,22.1
STU/L/2023/07109,Miriam Ume,28,Female,Law,48.2,9.1,3.9,1.48,2
STU/A/2020/07110,Bose Alayo,21,Female,Accounting,69.3,12.4,2.3,1.42,9.6
STU/M/2021/07111,Naomi Bewaji,25,Female,Mathematics,77.2,27.5,20,3.72,22.4
STU/ME/2020/07112,Onyeka Olalusi,18,Male,Mechanical Engineering,84.7,12.7,8.3,2.13,12
STU/CE/2019/07113,Joshua Ogbu,26,Male,Chemical Engineering,58.7,14.5,6.5,1.51,9.7
STU/P/2024/07114,Ahmed Idris,22,Male,Physics,92.5,30,18.3,4.94,34.1
STU/AS/2022/07115,Paul Olayinka,21,Male,Agricultural Science,84.4,25.8,20,4.88,25.7
STU/BA/2024/07116,Adebayo Saidu,20,Male,Business Administration,74.3,15.9,8.7,1.74,11.6
STU/ME/2020/07117,Daniel Okonkwo,16,Male,Mechanical Engineering,70.2,14.8,10.4,2.69,9
STU/S/2024/07118,Ife Olaposi,26,Female,Statistics,50.7,14.2,10.2,2.2,8.1
STU/B/2024/07119,Adaora Zannah,18,Female,Biochemistry,84.9,30,17.5,4.2,26.6
STU/M/2019/07120,Sadiq Lawal,23,Male,Medicine,65.2,11.1,10,1.84,3.2
STU/M/2019/07121,Kemi Alayi,19,Female,Microbiology,76.1,16.7,6.7,2.4,11.3
STU/EE/2021/07122,Sadiq Ukwu,17,Male,Electrical Engineering,55.1,13,8.6,2.34,7.8
STU/A/2023/07123,Grace Olamosu,30,Female,Architecture,57,13.9,13.7,3.06,10.4
STU/MC/2020/07124,Oluwaseun Nuhu,16,Female,Mass Communication,100,23.7,17.9,3.58,13.3
STU/MC/2024/07125,Danladi Olayiwola,27,Male,Mass Communication,77.4,12.2,8.5,1.84,6.9
STU/S/2024/07126,Theresa Muhammed,17,Female,Statistics,93.5,24.2,14.8,4.1,24.9
STU/MC/2024/07127,James Onwudiwe,17,Male,Mass Communication,95.4,26.4,15.6,4.46,16.8
STU/CE/2024/07128,Chibueze Nuhu,17,Male,Chemical Engineering,82.6,25.3,15.7,4.69,36.5
STU/CE/2020/07129,Comfort Ismail,24,Female,Chemical Engineering,89.9,19,17.7,3.16,25.2
STU/A/2020/07130,Rotimi Olayode,27,Male,Accounting,93.2,20,14.7,3.51,16
STU/BA/2020/07131,Obi Nuhu,29,Male,Business Administration,50.8,22.5,11.1,3.02,14
STU/E/2019/07132,James Olayiwola,30,Male,Economics,92.1,17.1,16.8,3.83,23.7
STU/E/2020/07133,Mary Olayemi,16,Female,Economics,59.2,17.9,10.5,2.5,13.8
STU/B/2019/07134,Falmata Nwachukwu,19,Female,Biochemistry,86.1,29,20,4.85,30.2
STU/CS/2024/07135,Ife Akinwale,23,Female,Computer Science,94.1,26.2,17.4,4.56,34.3
STU/AS/2019/07136,Chibundu Ume,26,Male,Agricultural Science,67.3,23.5,7.8,2.64,15.7
STU/M/2021/07137,Onyeka Olapade,23,Male,Mathematics,100,23.2,16.6,3.85,14.2
STU/CE/2022/07138,Onyeka Oladele,23,Male,Civil Engineering,100,29.7,18.9,4.77,36.4
STU/EE/2021/07139,Onyekachi Nuhu,26,Male,Electrical Engineering,49.1,11.8,6.2,1.92,18.5
STU/A/2020/07140,Onyekachi Dauda,19,Male,Architecture,49.8,11.8,7.4,1.99,12.4
STU/MC/2023/07141,Chinonso Alayanwa,29,Male,Mass Communication,58.9,5.3,0,1.37,4
STU/N/2020/07142,Joke Alade,23,Female,Nursing,60.8,26.2,13.2,4.19,21
STU/B/2021/07143,Remi Olanrewaju,16,Female,Biochemistry,67.7,18.7,9.4,3.16,13.2
STU/E/2024/07144,Oluwafemi Akinwumi,25,Female,Economics,64.1,16.7,10,2.01,17.4
STU/EE/2019/07145,Uju Oladoja,21,Female,Electrical Engineering,56.8,20.3,15.2,2.73,18.3
STU/EE/2020/07146,Sadiq Oladele,23,Male,Electrical Engineering,47.5,25.7,18,3.13,16.5
STU/B/2023/07147,Mercy Zakariyau,16,Female,Biochemistry,60.3,28.6,18.9,4.59,31.3
STU/M/2022/07148,Hassan Alawode,30,Male,Microbiology,18.9,3.7,6.9,1.11,13
STU/B/2020/07149,Ebere Olajide,30,Female,Biochemistry,75.8,17.5,17,3.49,23.8
STU/S/2024/07150,Danladi Yakubu,28,Male,Statistics,46.9,9.7,5.3,1.5,15.7
STU/B/2020/07151,Nuhu Alayemi,27,Male,Biochemistry,84.9,16.8,15,3.41,21.4
STU/M/2020/07152,Yetunde Olaolu,27,Female,Microbiology,54.6,17.2,14.2,1.97,11.5
STU/BA/2021/07153,Lola Onu,16,Female,Business Administration,42.5,13.9,8.7,2.18,11
STU/P/2023/07154,Donald Ukwuoma,25,Male,Physics,86.5,19.2,12.1,4.14,29.7
STU/CE/2023/07155,Goodluck Ugwu,27,Male,Chemical Engineering,77,30,15.5,4.6,28.1
STU/EE/2021/07156,Chizaram Alamu,22,Male,Electrical Engineering,29.9,19.1,12.5,3.51,26
STU/CS/2022/07157,Daniel Okafor,30,Male,Computer Science,35.2,20.2,14.4,3.51,24.7
STU/N/2021/07158,Aisha Ogunsola,27,Female,Nursing,33.8,14,12.2,2.22,12.4
STU/P/2022/07159,Joke Jibrin,23,Female,Physics,53.8,19,16,2.53,19
STU/MC/2021/07160,Dele Umeora,28,Male,Mass Communication,57.4,19.7,14.5,2.72,15
STU/AS/2022/07161,Nike Ugwu,17,Female,Agricultural Science,50.9,6.9,11.9,2.33,19.6
STU/EE/2020/07162,David Damilola,22,Male,Electrical Engineering,95.4,19.9,12.5,3.45,23.5
STU/BA/2022/07163,Ogechukwu Olayanwo,27,Female,Business Administration,74.3,13.9,7.1,1.53,1
STU/M/2023/07164,Gift Olaposi,30,Female,Microbiology,80,20.4,13.2,3.89,24.4
